3406,08,37,05.8,+09.3920,5.88,A,
3610,09,01,08.5,-68.4102,5.88,M,
3793,09,30,23.4,-58.2142,5.88,M,
4225,10,48,14.2,-31.4118,5.88,A,
4289,11,00,11.6,-14.0500,5.88,K,
4367,11,16,41.9,+49.2835,5.88,g,
4531,11,48,38.7,+14.1703,5.88,F,
4769,12,32,10.0,-73.0006,5.88,K,
5067,13,26,16.6,+46.0141,5.88,g,
5476,14,40,43.9,+16.2504,5.88,A,
5853,15,44,01.8,+02.3054,5.88,G,
6003,16,08,43.7,-23.4108,5.88,B,
6085,16,22,28.9,-43.5444,5.88,G,
6266,16,54,26.9,-42.2844,5.88,F,
6269,16,53,25.2,-20.2456,5.88,G,
6414,17,16,31.7,+01.1238,5.88,B,
6429,17,31,27.3,-80.5133,5.88,M,
6438,17,22,55.0,-58.0037,5.88,G,
6814,18,11,45.1,+33.2649,5.88,A,
7084,18,46,43.1,+52.5917,5.88,B,
7086,18,48,53.4,+19.1943,5.88,A,
7161,19,03,29.7,-68.4519,5.88,F,
7257,19,09,57.8,-41.5333,5.88,B,
7637,19,59,47.4,-09.5730,5.88,F,
7656,20,01,44.7,+24.4801,5.88,B,
7835,20,29,20.4,+36.2717,5.88,A,
7976,20,50,41.8,-12.3242,5.88,g,
8295,21,43,04.4,-14.2359,5.88,F,
8506,22,16,26.5,+57.1313,5.88,G,
8588,22,32,26.4,+39.4647,5.88,A,
9100,00,04,13.6,+62.1716,5.88,A,
62,00,17,09.1,+47.5651,5.89,B,
155,00,36,47.3,+15.1354,5.89,B,
176,00,40,26.4,-59.2716,5.89,G,
450,01,34,49.1,+18.2738,5.89,M,
556,01,55,54.4,+37.1640,5.89,g,
720,02,28,48.5,+29.5555,5.89,G,
886,02,59,39.9,+41.0159,5.89,K,
914,03,01,37.7,-28.0530,5.89,G,
922,03,07,19.0,+64.0328,5.89,B,
1238,04,00,48.8,+18.1138,5.89,F,
1280,04,07,59.4,+17.2023,5.89,K,
1660,05,07,55.5,+21.4217,5.89,B,
1691,05,11,45.3,+01.0213,5.89,G,
1812,05,25,59.8,-19.4144,5.89,F,
2081,05,59,21.8,+49.5528,5.89,G,
2586,06,57,00.5,+33.4052,5.89,G,
2778,07,19,22.4,+02.4426,5.89,G,
2951,07,40,58.5,+23.0107,5.89,K,
3254,08,20,26.1,+57.4436,5.89,F,
3546,08,56,30.5,+40.1206,5.89,F,
3850,09,41,35.2,+31.1641,5.89,K,
4284,10,59,30.9,-16.2114,5.89,M,
4336,11,09,38.5,+43.1227,5.89,M,
4411,11,25,33.1,-37.4452,5.89,M,
4597,12,02,37.7,-69.1132,5.89,B,
4810,12,39,03.5,-30.2520,5.89,K,
4859,12,47,18.9,+62.4651,5.89,A,
4875,12,50,10.7,+37.3101,5.89,A,
4903,12,54,58.5,-44.0907,5.89,G,
4985,13,13,23.5,-50.4200,5.89,B,
4988,13,14,12.1,-58.4102,5.89,K,
4996,13,14,43.1,-48.5724,5.89,K,
5047,13,23,18.9,-04.5528,5.89,K,
5217,13,53,43.1,-53.2225,5.89,B,
5585,15,01,13.0,-38.0330,5.89,K,
5654,15,12,04.3,+18.5833,5.89,M,
5690,15,18,26.2,-00.2741,5.89,K,
5713,15,26,14.7,-68.1833,5.89,G,
6368,17,13,17.5,-67.1148,5.89,K,
6681,17,56,19.0,-15.4845,5.89,A,
6883,18,22,35.3,+12.0144,5.89,A,
6899,18,32,55.3,-73.5756,5.89,K,
7167,18,58,46.9,+13.5424,5.89,F,
7174,18,58,01.9,+38.1558,5.89,B,
7422,19,34,08.5,-40.0205,5.89,A,
8059,21,04,04.7,-05.4923,5.89,G,
8482,22,13,38.6,+28.3630,5.89,K,
8590,22,34,02.9,-01.3427,5.89,G,
8979,23,41,08.9,-11.4050,5.89,G,
8983,23,41,56.7,+07.1502,5.89,A,
1778,05,23,18.5,-08.2457,5.9,B,
78,00,20,24.4,+30.5609,5.90,B,
195,00,44,12.1,-38.2518,5.90,K,
228,00,49,13.9,-24.0811,5.90,K,
529,01,50,57.1,+51.5600,5.90,F,
744,02,33,07.0,-34.3900,5.90,K,
756,02,36,57.2,+38.4358,5.90,F,
905,03,01,54.1,+26.2744,5.90,A,
956,03,13,24.0,+48.1037,5.90,G,
995,03,19,55.8,+27.0416,5.90,G,
1074,03,32,40.0,+35.2742,5.90,B,
1171,03,46,27.4,-29.2017,5.90,A,
1262,04,05,20.2,+22.0032,5.90,G,
1408,04,28,23.4,+14.4427,5.90,F,
1508,04,44,05.3,-08.3013,5.90,B,
1687,05,11,19.2,-02.2927,5.90,F,
2046,05,54,59.0,+31.4206,5.90,A,
2100,05,58,24.4,+01.5013,5.90,A,
2338,06,30,03.0,+46.4108,5.90,g,
2479,06,43,38.7,+03.5556,5.90,B,
2732,07,14,15.5,-09.5651,5.90,K,
2856,07,26,42.3,-34.0827,5.90,B,
2883,07,32,05.8,-08.5251,5.90,F,
3023,07,47,12.5,-22.3111,5.90,B,
3291,08,22,49.9,-26.2053,5.90,F,
3360,08,32,55.0,+38.0059,5.90,K,
3453,08,41,05.3,-48.5521,5.90,B,
4015,10,13,45.9,-40.2045,5.90,K,
4075,10,23,06.3,+33.5429,5.90,A,
4124,10,31,51.4,+32.2246,5.90,A,
4448,11,32,19.9,-66.5744,5.90,K,
4681,12,18,40.3,-00.4714,5.90,A,
4890,12,53,49.1,-60.2237,5.90,B,
4977,13,12,48.9,-66.1337,5.90,A,
5121,13,37,23.7,-46.2542,5.90,B,
5229,13,53,10.3,+28.3853,5.90,A,
5355,14,18,38.3,-18.4258,5.90,A,
5755,15,27,51.4,+60.4013,5.90,K,
5975,16,04,36.7,-37.5147,5.90,F,
6647,17,52,13.6,-34.4757,5.90,B,
6782,18,07,49.5,+26.0551,5.90,A,
6943,18,29,35.7,+23.5158,5.90,B,
7059,18,46,28.5,-00.5742,5.90,A,
7807,20,23,44.4,+37.2835,5.90,B,
8026,20,56,25.9,+49.1145,5.90,G,
8078,21,03,47.6,+53.1710,5.90,K,
8352,21,55,11.5,-61.5311,5.90,F,
8642,22,41,57.4,+14.3059,5.90,g,
8678,22,48,10.9,+37.2500,5.90,g,
8736,22,51,02.2,+85.2225,5.90,K,
9024,23,49,41.0,+36.2531,5.90,G,
174,00,40,42.4,-04.2107,5.91,K,
404,01,24,20.6,-06.5453,5.91,F,
527,01,48,26.0,+03.4108,5.91,G,
659,02,14,32.0,-41.1000,5.91,G,
867,02,55,48.5,+18.1954,5.91,M,Rho1 Fl 44  Rho2 Fl 45  Rho3 Fl 46 Ari are  respectively  HD 18091 (6 93v  A3)  HR 867 and 869   HR 869 is
993,03,18,02.8,-28.4749,5.91,F,
1159,03,46,09.5,+06.4811,5.91,G,
1182,03,48,38.9,+00.1340,5.91,K,
1370,04,22,22.8,+20.4917,5.91,M,
1697,05,12,48.2,-06.0326,5.91,G,
2222,06,15,08.5,+13.5104,5.91,B,
2242,06,15,08.4,-20.1620,5.91,K,
2665,07,07,22.3,+34.0034,5.91,g,
2779,07,19,47.6,+07.0834,5.91,F,
2918,07,36,34.7,+05.5142,5.91,G,
3071,07,50,23.9,-50.3035,5.91,K,
3408,08,39,17.6,+52.4242,5.91,g,
3539,08,52,38.6,-48.2133,5.91,B,
3783,09,28,30.6,-66.4207,5.91,A,
3810,09,33,26.2,-22.5150,5.91,A,
3989,10,10,07.5,-08.2430,5.91,A,
4139,10,32,33.6,-44.3708,5.91,G,
4173,10,38,02.5,-57.1523,5.91,B,
4239,10,49,24.1,-59.1925,5.91,B,
4265,10,55,42.4,+00.4413,5.91,F,
4274,10,57,07.9,-50.4554,5.91,A,
4381,11,18,55.0,+01.3902,5.91,g,
4563,11,54,59.8,-63.1644,5.91,A,
4962,13,09,47.8,+16.5055,5.91,K,
4966,13,11,51.6,-69.5631,5.91,F,
4971,13,10,03.2,+38.2956,5.91,A,
5106,13,34,40.5,-13.1252,5.91,A,
5175,13,47,27.6,-50.1458,5.91,A,
5184,13,42,39.3,+78.0352,5.91,g,
5244,13,56,27.9,+01.0302,5.91,A,
5251,13,59,17.3,-50.2212,5.91,G,
5317,14,13,40.8,-00.5044,5.91,F,
5462,14,38,14.0,+18.1754,5.91,g,
5473,14,40,42.4,+13.3203,5.91,F,
5500,14,48,44.4,-66.3538,5.91,B,
5557,15,11,08.3,-84.4715,5.91,B,
6011,16,08,58.9,+03.2716,5.91,g,
6090,16,19,11.2,+49.0217,5.91,g,
6172,16,41,23.3,-68.1746,5.91,B,
6178,16,39,05.2,-37.1303,5.91,B,
6246,16,49,34.6,+13.1541,5.91,A,
6327,17,03,50.8,-38.0908,5.91,F,
6408,17,19,12.4,-59.4140,5.91,K,
6426,17,18,57.2,-34.5923,5.91,K,
7100,18,49,45.9,+32.4846,5.91,B,
7356,19,20,16.1,+57.3843,5.91,M,
7519,19,45,39.9,+07.3648,5.91,A,
7591,19,52,07.2,+47.5555,5.91,B,
7648,20,00,58.9,+08.3329,5.91,K,
7756,20,16,00.6,+45.3446,5.91,F,
7812,20,38,18.6,-81.1720,5.91,K,
7843,20,29,27.1,+56.0405,5.91,B,
7895,20,38,35.1,+23.4050,5.91,K,
8112,21,05,29.3,+78.0735,5.91,B,77 Dra in Cep 
8718,22,55,02.6,+37.0437,5.91,F,
292,01,03,37.0,+61.0430,5.92,F,
359,01,12,45.4,-37.5123,5.92,F,
454,01,36,27.2,+48.4322,5.92,g,
701,02,22,54.6,-51.0532,5.92,A,
728,02,30,32.4,+25.1406,5.92,F,
848,02,50,14.8,-35.5037,5.92,K,
863,02,53,34.4,-38.2613,5.92,F,
1086,03,34,26.6,+24.2752,5.92,A,
1337,04,20,14.4,+41.4829,5.92,K,
1471,04,38,15.8,+20.4105,5.92,B,
1618,05,01,50.3,+00.4320,5.92,K,
2052,05,54,56.7,+19.4459,5.92,B,
2249,06,16,07.7,-16.3704,5.92,B,
2396,06,40,32.2,+71.4456,5.92,K,
2500,06,45,22.8,-31.4737,5.92,F,
2589,06,56,25.8,+09.5723,5.92,B,
2718,07,12,12.2,-25.5633,5.92,B,
2737,07,17,33.7,+52.0751,5.92,g,
2894,07,36,47.0,+55.4519,5.92,K,
2914,07,37,53.9,+48.4625,5.92,A,
2975,07,46,40.1,+65.2721,5.92,g,
3670,09,13,34.5,-47.2019,5.92,B,
3776,09,28,47.0,-62.1623,5.92,K,
4179,10,38,59.4,-58.4901,5.92,M,
4271,10,55,17.2,-60.3101,5.92,K,
4644,12,12,22.0,-62.5703,5.92,B,
4702,12,21,57.5,-56.2229,5.92,K,
5266,14,03,26.2,-56.1249,5.92,K,
5434,14,32,32.5,+22.1536,5.92,F,
5878,15,46,34.8,+55.2829,5.92,g,
5988,16,06,06.3,-23.3623,5.92,B,
6044,16,14,22.3,-33.0041,5.92,K,
6113,16,25,35.1,-23.2646,5.92,B,
6213,16,41,36.7,+26.5501,5.92,F,
6478,17,27,12.4,-50.3749,5.92,B,
6622,17,50,28.2,-53.3644,5.92,B,Sometimes called Upsilon1 Ara  more often Nu1
6907,18,27,49.5,-29.4859,5.92,F,
7281,19,14,39.7,-45.1136,5.92,G,
7545,19,44,18.5,+69.2013,5.92,A,
7561,19,52,12.0,-19.0242,5.92,G,
7646,19,59,20.5,+45.4620,5.92,A,
7719,20,12,00.7,+26.2844,5.92,B,
8466,22,12,08.0,+24.5700,5.92,K,
8690,22,50,21.8,+41.5713,5.92,B,
8846,23,16,39.7,-44.2921,5.92,K,
135,00,33,10.4,+54.5342,5.93,K,
143,00,35,32.8,-00.3020,5.93,F,
221,00,48,17.4,+07.1800,5.93,G,
420,01,25,05.3,-64.2210,5.93,K,
436,01,30,22.9,-26.1228,5.93,K,
610,02,03,48.2,-00.2025,5.93,G,
639,02,11,35.8,-01.4931,5.93,g,
968,03,12,25.8,-44.2511,5.93,F,
1001,03,21,52.6,+49.0415,5.93,F,
1045,03,26,22.5,-27.1903,5.93,G,
1216,03,53,33.3,-46.5337,5.93,K,
1246,04,00,40.7,-30.2927,5.93,A,
1874,05,34,04.0,-01.2814,5.93,K,
1955,05,41,05.6,+00.2016,5.93,F,
2158,06,04,40.2,-45.0444,5.93,F,
2169,06,09,32.4,+22.1124,5.93,K,
2367,06,30,11.3,-10.0453,5.93,K,
2380,06,30,46.3,-27.4610,5.93,B,
2494,06,46,32.4,+08.3514,5.93,B,
2643,07,03,30.4,+29.2014,5.93,G,
2837,07,26,56.3,+20.1526,5.93,F,
2960,07,40,13.6,-19.3939,5.93,K,
3049,07,49,14.7,-35.1436,5.93,B,
3175,08,10,03.8,+58.1453,5.93,g,
3625,09,08,51.1,+33.5256,5.93,F,
3789,09,31,32.2,-31.5219,5.93,A,
3922,09,57,13.6,+57.2506,5.93,G,
3924,09,53,50.2,-51.0849,5.93,B,
4224,10,48,40.6,-01.5732,5.93,M,
4243,10,53,30.7,+69.5114,5.93,G,
4266,10,54,29.6,-61.4936,5.93,K,
4565,11,55,40.1,-28.2837,5.93,K,
4837,12,43,38.1,-01.3437,5.93,G,
4885,12,53,03.9,-54.5709,5.93,K,
4907,12,56,31.5,-72.1107,5.93,G,
5547,15,00,11.8,-77.0937,5.93,G,
5584,14,59,23.1,+04.3404,5.93,M,
5608,15,01,27.1,+60.1216,5.93,A,
5804,15,36,29.3,+16.0708,5.93,F,
5981,16,02,05.5,+52.5457,5.93,g,
6341,17,03,39.3,+13.3619,5.93,A,
6456,17,22,54.9,-37.1314,5.93,K,
6547,17,37,27.2,-50.0336,5.93,K,
7128,18,56,00.6,-23.1025,5.93,B,
7190,19,03,57.4,-51.0107,5.93,K,
7286,19,12,36.7,+21.3316,5.93,A,
7360,19,25,04.1,-29.1833,5.93,K,
7783,20,17,31.3,+66.5114,5.93,G,
7800,20,22,45.3,+41.0134,5.93,K,
7937,20,46,10.0,-21.3051,5.93,A,
8223,21,28,59.9,+22.1046,5.93,M,
8388,21,58,53.4,+62.4154,5.93,M,
8530,22,23,32.1,-07.1140,5.93,G,
8633,22,40,18.4,+53.5046,5.93,K,
8869,23,19,24.1,-18.0431,5.93,g,
9041,23,52,55.6,-03.0920,5.93,G,
12,00,07,46.8,-22.3032,5.94,A,
42,00,13,42.1,-26.0119,5.94,K,
113,00,30,19.9,+59.5838,5.94,B,
198,00,44,57.1,-42.4036,5.94,F,
353,01,11,43.5,-02.1504,5.94,K,
471,01,38,27.4,-36.3142,5.94,K,
521,01,48,38.9,+37.5710,5.94,K,
534,01,50,52.0,+11.0236,5.94,F,54 Cet in Aries 
541,01,50,54.5,-50.1222,5.94,A,
601,02,02,35.2,+13.2836,5.94,M,
1067,03,30,45.4,+06.1119,5.94,G,
1332,04,17,19.2,-06.2819,5.94,g,
1401,04,33,30.7,+72.3143,5.94,A,
1416,04,25,05.3,-61.1418,5.94,K,
1440,04,36,24.2,+64.1542,5.94,A,
1635,05,02,22.8,-31.4617,5.94,G,
1776,05,24,38.5,+31.0835,5.94,B,
1795,05,26,48.9,+34.2330,5.94,A,
1832,05,30,26.1,+15.2137,5.94,A,
1908,05,37,04.4,+11.0206,5.94,K,
1969,05,46,30.4,+56.0656,5.94,A,
2072,05,52,20.3,-57.0922,5.94,F,
2257,06,22,03.6,+59.2220,5.94,A,
2394,06,37,41.4,+61.2852,5.94,G,
2631,07,02,25.5,+17.4520,5.94,M,
2759,07,14,57.1,-41.2533,5.94,B,
2966,07,41,35.2,+03.3729,5.94,A,
3409,08,38,19.0,+32.4807,5.94,g,
3802,09,32,55.8,-13.3101,5.94,K,
3824,09,39,27.9,+67.1620,5.94,K,
3960,10,02,00.0,-60.2515,5.94,A,
4416,11,27,09.5,-12.2124,5.94,F,
4431,11,30,31.1,+43.1024,5.94,F,
4961,13,09,45.3,-10.1946,5.94,K,
5180,13,46,19.0,+38.3014,5.94,G,
5357,14,19,23.9,-37.0013,5.94,A,
5418,14,29,50.5,+00.4944,5.94,A,
5508,14,47,05.1,-38.1727,5.94,K,
5846,15,44,22.6,-41.4910,5.94,A,
5915,15,55,00.3,-19.2259,5.94,B,
6078,16,19,00.4,-14.5221,5.94,K,
6170,16,32,25.7,+60.4924,5.94,A,
6251,16,54,00.5,-57.5434,5.94,M,
6275,16,56,28.7,-52.1702,5.94,B,
6444,17,18,23.3,+38.4841,5.94,g,
6487,17,28,38.7,-55.1011,5.94,G,
6506,17,26,46.2,+34.4145,5.94,A,
6562,17,37,36.2,-15.3416,5.94,F,
6620,17,47,36.8,-14.4333,5.94,B,
6733,18,03,05.0,-08.1049,5.94,F,
6957,18,31,57.0,-01.0011,5.94,A,Some older catalogues following BAC call this e Ser  However  Heis and followers  including HR  call HR 6993 = e 
6988,18,37,54.4,-21.2352,5.94,A,
7502,19,42,44.6,+32.2536,5.94,A,
7537,19,50,13.8,-47.3326,5.94,M,
7830,20,29,53.9,-18.3500,5.94,A,
8046,21,02,27.2,-38.3150,5.94,K,
8077,21,05,26.7,+05.5730,5.94,F,
8209,21,25,47.0,+36.4003,5.94,B,
8314,21,44,31.3,+14.4619,5.94,G,
8643,22,41,36.1,+41.3258,5.94,G,
8759,23,01,31.7,-04.4241,5.94,K,
8825,23,10,27.2,+43.3239,5.94,F,
9027,23,50,14.7,-09.5827,5.94,K,
347,01,10,33.6,+02.2644,5.95,K,
791,02,44,49.7,+67.4929,5.95,A,
862,02,53,35.3,-22.2235,5.95,K,
902,03,00,44.1,+10.5213,5.95,K,
906,03,11,42.8,+81.2814,5.95,A,
1284,04,09,01.6,+13.2354,5.95,B,
1599,05,00,18.3,+39.2341,5.95,F,
1988,05,46,35.0,+01.1005,5.95,G,
2752,07,15,43.1,-10.3502,5.95,K,
2860,07,27,42.9,-22.5135,5.95,B,
3154,08,01,37.4,-37.1701,5.95,A,
3178,08,04,42.4,-50.3526,5.95,G,
3284,08,23,21.8,+18.1956,5.95,A,
3333,08,28,37.3,+14.1239,5.95,A,
3522,08,52,35.8,+28.1951,5.95,G,See HR 3521 
3603,09,05,24.1,+48.3149,5.95,F,
3639,09,10,38.7,+30.5747,5.95,M,
3915,09,53,42.9,+05.5730,5.95,M,
4095,10,24,59.4,-58.3435,5.95,F,
4240,10,51,05.4,-03.0533,5.95,K,
4306,11,03,36.6,-00.0003,5.95,K,
4446,11,32,47.5,-07.4939,5.95,K,
4456,11,34,42.5,+16.4749,5.95,B,
4626,12,09,41.3,+01.5352,5.95,K,
4722,12,25,11.7,-11.3637,5.95,A,
4771,12,31,55.8,-63.3022,5.95,A,
4845,12,44,59.5,+39.1644,5.95,G,
5182,13,46,43.3,+25.4208,5.95,G,
5188,13,55,38.7,-82.3958,5.95,K,
5388,14,24,00.9,+08.1437,5.95,A,
5663,15,15,53.8,-48.0427,5.95,A,
5786,15,41,54.6,-76.0455,5.95,B,
5803,15,39,56.5,-59.5430,5.95,F,
6505,17,31,23.0,-56.5514,5.95,B,
6590,17,41,32.3,+06.1846,5.95,G,
6667,17,52,35.4,+01.1818,5.95,K,
6748,18,06,23.7,-36.0111,5.95,G,
6817,18,10,31.6,+54.1712,5.95,K,
6823,18,15,12.9,-20.2317,5.95,O,
6837,18,29,19.5,-80.1358,5.95,K,
6865,18,15,17.0,+68.4521,5.95,g,
7540,19,47,48.6,+25.2302,5.95,K,
7629,20,00,15.9,-37.4208,5.95,G,
7774,20,20,00.2,+13.3253,5.95,A,
7919,20,40,03.1,+43.2731,5.95,K,
8168,21,15,42.2,+77.0044,5.95,K,
8327,21,44,53.3,+62.2738,5.95,O,
8380,22,03,03.8,-76.0707,5.95,F,
8461,22,11,51.3,+16.0226,5.95,K,
8508,22,19,00.8,-13.1818,5.95,g,
8563,22,29,46.0,-27.0626,5.95,F,
8654,22,44,05.2,+39.2756,5.95,K,
8971,23,39,10.4,+75.1734,5.95,A,
9005,23,46,36.7,+66.4656,5.95,B,
5,00,06,16.0,+58.2612,5.96,G,
409,01,26,18.6,+43.2728,5.96,F,
644,02,12,37.5,+24.1004,5.96,K,
986,03,17,45.8,+39.1700,5.96,A,
1064,03,25,36.2,-69.2011,5.96,F,
1065,03,31,20.8,+27.3419,5.96,A,
1111,03,39,01.1,-05.3734,5.96,K,
1421,04,28,39.0,-19.2730,5.96,K,
1439,04,30,40.3,-35.3913,5.96,K,
1589,05,04,39.8,+74.0401,5.96,A,
1712,05,16,18.2,+34.1843,5.96,O,
1747,05,18,50.4,-18.0748,5.96,G,
1924,05,39,18.4,+29.1255,5.96,B,
1933,05,38,37.8,-06.3426,5.96,B,
2086,05,56,14.3,-22.5025,5.96,K,
2105,06,01,43.1,+48.5734,5.96,K,
2558,06,51,42.3,-36.1349,5.96,A,
2624,07,00,23.7,-08.2425,5.96,B,
2698,07,07,13.3,-51.5804,5.96,K,
2726,07,12,25.7,-36.3240,5.96,B,
2892,07,30,30.9,-54.2358,5.96,M,
3288,08,22,54.0,-07.3236,5.96,M,
3389,08,33,38.3,-38.5056,5.96,B,
3402,08,35,28.8,-26.5037,5.96,A,
3564,08,56,34.1,-16.4234,5.96,K,
3645,09,15,52.6,+72.5646,5.96,F,
4047,10,21,03.4,+68.4451,5.96,A,
4056,10,18,28.2,-41.4006,5.96,B,
4485,11,37,48.4,-67.3713,5.96,K,
4497,11,40,42.6,-53.5807,5.96,M,
4581,11,59,17.6,+33.1003,5.96,K,
4607,12,04,57.1,-60.5809,5.96,M,
4929,13,01,09.6,+17.0723,5.96,K,
5213,13,49,45.5,+61.2921,5.96,G,
5619,15,06,33.3,-30.5508,5.96,A,
6207,16,44,39.8,-53.0909,5.96,G,
6257,16,53,42.5,-43.0303,5.96,M,
6398,17,15,35.9,-38.3538,5.96,F,
6419,17,15,41.6,+23.4434,5.96,K,
6643,17,51,32.8,-40.4621,5.96,M,
6662,17,53,54.9,-34.4509,5.96,B,
6668,17,54,27.2,-34.2759,5.96,B,
6932,18,29,46.8,-14.3454,5.96,B,
7383,19,31,10.9,-68.2602,5.96,K,
7442,19,33,41.6,+49.1545,5.96,M,
7503,19,41,48.9,+50.3131,5.96,G,
7654,19,58,28.7,+63.3203,5.96,A,
7662,20,03,16.4,+18.3002,5.96,K,
7908,20,29,27.5,+81.0529,5.96,K,
8023,20,56,34.7,+44.5530,5.96,O,
8108,21,13,18.9,-36.2526,5.96,K,
8149,21,18,52.0,+11.1212,5.96,K,
8408,22,04,36.8,-26.4921,5.96,B,
8946,23,34,49.4,-15.1445,5.96,K,
87,00,21,28.6,-77.2537,5.97,K,
273,00,58,31.1,+66.2108,5.97,A,
397,01,23,24.9,+20.2808,5.97,K,
475,01,39,40.8,+16.2421,5.97,K,
870,02,56,13.8,+08.2254,5.97,F,
1201,03,53,10.0,+17.1937,5.97,F,
1514,04,46,44.4,+40.1846,5.97,G,
1554,04,52,47.1,+27.5351,5.97,F,
1665,05,07,25.0,-12.2926,5.97,F,
2007,05,48,34.9,-04.0541,5.97,G,
2019,05,50,13.1,+04.2524,5.97,g,
2039,05,52,07.6,-09.0229,5.97,A,
2285,06,28,14.6,+70.3208,5.97,A,
2428,06,36,46.7,-13.1915,5.97,K,
2449,06,39,47.6,+12.5859,5.97,A,
2610,06,58,57.0,+03.3608,5.97,G,
2647,07,03,17.9,+09.0818,5.97,A,
2767,07,15,21.0,-52.2959,5.97,K,
2833,07,25,51.0,-05.4630,5.97,G,
3293,08,21,12.0,-57.5823,5.97,B,
3346,08,25,51.6,-64.3603,5.97,G,
3664,09,15,14.3,+34.3801,5.97,G,
3676,09,17,31.2,+46.4902,5.97,A,
3892,09,49,28.1,-37.1111,5.97,K,
4030,10,16,32.3,+23.3011,5.97,G,
4082,10,23,26.5,-04.0427,5.97,B,
4206,10,41,51.3,-79.4700,5.97,B,
4691,12,20,10.7,-22.1032,5.97,G,
5059,13,26,11.4,-01.1133,5.97,A,
5253,14,00,52.2,-66.1607,5.97,F,
5419,14,31,10.8,-38.5211,5.97,K,
5811,15,35,16.3,+53.5519,5.97,g,
6014,16,09,11.2,+06.2244,5.97,K,
6311,17,00,36.9,-35.5603,5.97,K,
6366,17,08,47.5,-30.2413,5.97,A,
6689,17,57,04.3,+00.0359,5.97,A,
6736,18,03,52.4,-24.2138,5.97,O,
7223,19,06,55.6,-48.1757,5.97,A,
7230,19,05,41.2,-15.3937,5.97,B,
7473,19,40,07.1,-23.2543,5.97,g,
7899,20,39,05.0,+15.5017,5.97,B,
8051,21,01,12.9,+36.0134,5.97,G,
8230,21,32,14.6,-33.5641,5.97,A,
8239,21,24,49.7,+80.3129,5.97,g,
8596,22,35,36.5,-23.5928,5.97,g,
8620,22,40,48.9,-57.2520,5.97,K,
8693,22,51,20.9,-29.3210,5.97,G,
8764,23,02,44.3,-20.5214,5.97,K,
8970,23,39,55.1,+09.4038,5.97,A,
9025,23,49,39.4,+28.5033,5.97,A,
9057,23,57,03.6,+42.3930,5.97,F,
9060,23,57,19.9,-62.5723,5.97,A,
102,00,27,14.7,-25.3250,5.98,G,
186,00,42,41.8,-60.1545,5.98,K,Called CPD -60d49 in HR  previous ed  BS  and HD   Misnumbering in CPD has led to confusion of CPD numbers in -60d zone 
275,00,58,14.2,+33.5703,5.98,K,
290,01,02,54.3,+41.2042,5.98,A,
364,01,14,07.6,+16.0801,5.98,B,
662,02,18,04.5,+57.3100,5.98,G,Sometimes misidentified as Chi Per 
796,02,41,34.0,-14.3258,5.98,F,
948,03,10,38.9,+11.5221,5.98,B,
1073,03,33,39.0,+54.5829,5.98,A,
1385,04,24,57.1,+19.0230,5.98,F,
2024,05,50,30.0,+02.0128,5.98,G,
2028,05,52,40.1,+33.5503,5.98,M,
2110,06,01,10.2,+31.0205,5.98,A,
2310,06,25,13.1,+07.0509,5.98,F,
2322,06,23,37.7,-52.1052,5.98,G,
2651,07,03,51.6,+12.3540,5.98,K,
3236,08,20,40.3,+72.2426,5.98,M,
3259,08,18,23.9,-12.3755,5.98,G,
3268,08,20,32.1,+24.0120,5.98,B,
3320,08,25,55.6,-14.5547,5.98,A,
3322,08,24,57.2,-42.4610,5.98,B,
3626,09,08,47.3,+26.3745,5.98,G,
3835,09,37,28.3,-36.0545,5.98,K,
4001,10,10,37.9,-41.4254,5.98,K,
4458,11,34,29.5,-32.4953,5.98,K,
4508,11,43,27.2,-37.1125,5.98,K,
4822,12,41,16.2,-13.0054,5.98,F,
4879,12,51,56.8,-39.4051,5.98,B,
5118,13,37,06.0,-44.0836,5.98,G,
5155,13,42,55.0,-41.2404,5.98,K,
5157,13,43,40.0,-42.0403,5.98,B,
5161,13,42,43.4,+34.5920,5.98,G,
5203,13,42,23.1,+82.4509,5.98,G,
5343,14,16,04.2,+18.5443,5.98,A,
5636,15,10,07.5,-38.4733,5.98,G,
5731,15,22,37.3,+62.0250,5.98,A,
6088,16,14,33.5,+73.2342,5.98,A,
6267,16,43,06.0,+77.3051,5.98,F,
6344,17,06,20.3,-37.1339,5.98,A,
6495,17,25,54.4,+16.5503,5.98,M,
6655,17,50,48.4,+22.1859,5.98,A,
7283,19,11,46.0,+31.1700,5.98,B,
7456,19,36,52.5,+11.1624,5.98,G,
7973,20,49,37.8,+12.3243,5.98,F,
8150,21,17,14.3,+55.4753,5.98,K,
8555,22,27,46.2,+31.5025,5.98,K,
8635,22,42,36.9,-47.1238,5.98,G,
8915,23,27,40.4,+25.1002,5.98,A,
8972,23,39,21.1,+74.0010,5.98,G,
16,00,08,17.4,-08.4926,5.99,g,
216,00,47,23.6,+06.4427,5.99,G,
298,01,04,02.4,+52.3008,5.99,K,
485,01,41,39.2,+30.0250,5.99,K,
1060,03,29,39.1,-06.4818,5.99,G,
1081,03,30,37.0,-47.2231,5.99,A,
1375,04,23,32.4,+20.5856,5.99,B,
1489,04,41,50.3,+38.1649,5.99,G,
1574,04,54,50.7,+00.2803,5.99,B,
1758,05,19,23.7,-27.2208,5.99,A,
2075,05,56,28.0,+09.3035,5.99,A,
